number_of_cells,number_of_timestep,nodes_number,gathers,wave_front_tracking,hilbert_filter,isotropic_kernel,exec_time
21434900000000.0,16059,2,0,1,1,0,3558.093069560675
29497500000000.0,16059,2,0,1,1,0,4156.561182818171
34933600000000.0,16059,2,0,1,1,0,4560.070287880939
27335000000000.0,16059,2,0,1,1,0,3996.0438193226064
24853100000000.0,16059,2,0,1,1,0,3811.818134023351
29848800000000.0,16059,2,0,1,1,0,4182.63736769493
32207200000000.0,16059,2,0,1,1,0,4357.695934200335
33718700000000.0,16059,2,0,1,1,0,4469.891076361512
33523500000000.0,16059,2,0,1,1,0,4455.40183272945
35990800000000.0,16059,2,0,1,1,0,4638.543793863602
27755400000000.0,16059,2,0,1,1,0,4027.2491370629696
20932500000000.0,16059,2,0,1,1,0,3520.801081851925
22766300000000.0,16059,2,0,1,1,0,3656.9198060961635
19196800000000.0,16059,2,0,1,1,0,3391.964093264988
29486700000000.0,16059,2,0,1,1,0,4155.759523846725
19465700000000.0,16059,2,0,1,1,0,3411.9239171003446
27630100000000.0,16059,2,0,1,1,0,4017.948408440545
36583200000000.0,16059,2,0,1,1,0,4682.51627300107
22311100000000.0,16059,2,0,1,1,0,3623.131365003363
30223600000000.0,16059,2,0,1,1,0,4210.45790311141
25803800000000.0,16059,2,0,1,1,0,3882.386391815366
35547900000000.0,16059,2,0,1,1,0,4605.66835326606
18554300000000.0,16059,2,0,1,1,0,3344.2728072322025
18918900000000.0,16059,2,0,1,1,0,3371.336220286761
38139900000000.0,16059,2,0,1,1,0,4798.0665064131135
28030200000000.0,16059,2,0,1,1,0,4047.6469042253193
25282100000000.0,16059,2,0,1,1,0,3843.6618098335694
22662200000000.0,16059,2,0,1,1,0,3649.192704343614
29461100000000.0,16059,2,0,1,1,0,4153.859295173667
37647600000000.0,16059,2,0,1,1,0,4761.524218298031
25529100000000.0,16059,2,0,1,1,0,3861.9960474212708
21333700000000.0,16059,2,0,1,1,0,3550.581228087495
28193300000000.0,16059,2,0,1,1,0,4059.7534392478055
21249600000000.0,16059,2,0,1,1,0,3544.3386799857717
19783500000000.0,16059,2,0,1,1,0,3435.51347461197
17640300000000.0,16059,2,0,1,1,0,3276.428705389453
17903800000000.0,16059,2,0,1,1,0,3295.9876997390857
27964700000000.0,16059,2,0,1,1,0,4042.7849910188643
28963000000000.0,16059,2,0,1,1,0,4116.886486499845
40198600000000.0,16059,2,0,1,1,0,4950.87903646089
22683300000000.0,16059,2,0,1,1,0,3650.7589084452356
18431800000000.0,16059,2,0,1,1,0,3335.179916120893
30929800000000.0,16059,2,0,1,1,0,4262.877492522077
34861100000000.0,16059,2,0,1,1,0,4554.688780896695
19530400000000.0,16059,2,0,1,1,0,3416.7264481607663
33942400000000.0,16059,2,0,1,1,0,4486.495808946001
23325500000000.0,16059,2,0,1,1,0,3698.427926173259
29411000000000.0,16059,2,0,1,1,0,4150.140488278348
34513100000000.0,16059,2,0,1,1,0,4528.857547372321
37641200000000.0,16059,2,0,1,1,0,4761.049161129767
24743800000000.0,16059,2,0,1,1,0,3803.7050483215867
21306100000000.0,16059,2,0,1,1,0,3548.5325440493552
30237300000000.0,16059,2,0,1,1,0,4211.4748223622255
22167900000000.0,16059,2,0,1,1,0,3612.5019608634484
30585900000000.0,16059,2,0,1,1,0,4237.350592496123
19754600000000.0,16059,2,0,1,1,0,3433.368294586526
25960400000000.0,16059,2,0,1,1,0,3894.010446901334
34159900000000.0,16059,2,0,1,1,0,4502.640329898734
36530500000000.0,16059,2,0,1,1,0,4678.6044741311425
25227200000000.0,16059,2,0,1,1,0,3839.5867100620517
26433200000000.0,16059,2,0,1,1,0,3929.1052952068612
25728100000000.0,16059,2,0,1,1,0,3876.76735624699
23561100000000.0,16059,2,0,1,1,0,3715.9159681799897
27061100000000.0,16059,2,0,1,1,0,3975.7128570745444
37980000000000.0,16059,2,0,1,1,0,4786.197499974759
26552800000000.0,16059,2,0,1,1,0,3937.9829260388005
31858000000000.0,16059,2,0,1,1,0,4331.775627456913
32840400000000.0,16059,2,0,1,1,0,4404.696902785487
35175100000000.0,16059,2,0,1,1,0,4577.996273214663
29651500000000.0,16059,2,0,1,1,0,4167.992245929531
28156400000000.0,16059,2,0,1,1,0,4057.014437762032
22170400000000.0,16059,2,0,1,1,0,3612.687530069802
24873900000000.0,16059,2,0,1,1,0,3813.3620698202103
36507600000000.0,16059,2,0,1,1,0,4676.904660200948
30613400000000.0,16059,2,0,1,1,0,4239.391853766009
26650400000000.0,16059,2,0,1,1,0,3945.2275478548318
26020000000000.0,16059,2,0,1,1,0,3898.434416780796
20282100000000.0,16059,2,0,1,1,0,3472.5233971270627
32564500000000.0,16059,2,0,1,1,0,4384.217485172342
24493700000000.0,16059,2,0,1,1,0,3785.140704918007
35822600000000.0,16059,2,0,1,1,0,4626.058697660155
26005700000000.0,16059,2,0,1,1,0,3897.3729609204547
29074500000000.0,16059,2,0,1,1,0,4125.162873103201
32219500000000.0,16059,2,0,1,1,0,4358.608934695593
23634100000000.0,16059,2,0,1,1,0,3721.3345890055048
28277500000000.0,16059,2,0,1,1,0,4066.0034101177835
38033100000000.0,16059,2,0,1,1,0,4790.138989917702
28692900000000.0,16059,2,0,1,1,0,4096.837589445439
21858800000000.0,16059,2,0,1,1,0,3589.5581841899325
30692800000000.0,16059,2,0,1,1,0,4245.285531759789
24954900000000.0,16059,2,0,1,1,0,3819.3745121060556
21634000000000.0,16059,2,0,1,1,0,3572.871801154648
29846700000000.0,16059,2,0,1,1,0,4182.481489561594
25093700000000.0,16059,2,0,1,1,0,3829.677314442788
36219400000000.0,16059,2,0,1,1,0,4655.5122420925445
35274700000000.0,16059,2,0,1,1,0,4585.389350395777
31310900000000.0,16059,2,0,1,1,0,4291.165662338567
41067300000000.0,16059,2,0,1,1,0,5015.360624284519
25147100000000.0,16059,2,0,1,1,0,3833.6410726904933
22929800000000.0,16059,2,0,1,1,0,3669.0560321916664
20375400000000.0,16059,2,0,1,1,0,3479.448839908166
34845400000000.0,16059,2,0,1,1,0,4553.523406280796
33701100000000.0,16059,2,0,1,1,0,4468.584669148785
24925700000000.0,16059,2,0,1,1,0,3817.2070637758497
29025900000000.0,16059,2,0,1,1,0,4121.555407731693
28820200000000.0,16059,2,0,1,1,0,4106.2867734329475
24666600000000.0,16059,2,0,1,1,0,3797.974671229398
18696500000000.0,16059,2,0,1,1,0,3354.8279836895754
26793600000000.0,16059,2,0,1,1,0,3955.856951994746
23718700000000.0,16059,2,0,1,1,0,3727.614250948499
19190900000000.0,16059,2,0,1,1,0,3391.526149937995
31657600000000.0,16059,2,0,1,1,0,4316.900399875636
37328400000000.0,16059,2,0,1,1,0,4737.830742030847
35164800000000.0,16059,2,0,1,1,0,4577.231728084488
31879000000000.0,16059,2,0,1,1,0,4333.33440879028
22587500000000.0,16059,2,0,1,1,0,3643.6478964577786
41811900000000.0,16059,2,0,1,1,0,5070.630556704772
33553800000000.0,16059,2,0,1,1,0,4457.650931510451
34667900000000.0,16059,2,0,1,1,0,4540.347992629715
23314800000000.0,16059,2,0,1,1,0,3697.6336899700673
23568300000000.0,16059,2,0,1,1,0,3716.450407494287
34537000000000.0,16059,2,0,1,1,0,4530.631588985058
27455500000000.0,16059,2,0,1,1,0,4004.9882550688335
22641500000000.0,16059,2,0,1,1,0,3647.656191315009
38128600000000.0,16059,2,0,1,1,0,4797.227733600396
33387600000000.0,16059,2,0,1,1,0,4445.314290672087
33660300000000.0,16059,2,0,1,1,0,4465.5561797011
37460600000000.0,16059,2,0,1,1,0,4747.643641662808
29635400000000.0,16059,2,0,1,1,0,4166.797180240616
23589300000000.0,16059,2,0,1,1,0,3718.0091888276547
28312400000000.0,16059,2,0,1,1,0,4068.5939562384747
27637600000000.0,16059,2,0,1,1,0,4018.505116059605
41715500000000.0,16059,2,0,1,1,0,5063.47500810779
28817700000000.0,16059,2,0,1,1,0,4106.101204226594
25529500000000.0,16059,2,0,1,1,0,3862.025738494287
23594800000000.0,16059,2,0,1,1,0,3718.4174410816313
37468100000000.0,16059,2,0,1,1,0,4748.200349281867
37867800000000.0,16059,2,0,1,1,0,4777.869153993625
30651800000000.0,16059,2,0,1,1,0,4242.2421967755945
34597300000000.0,16059,2,0,1,1,0,4535.107518242299
29641300000000.0,16059,2,0,1,1,0,4167.23512356761
32991800000000.0,16059,2,0,1,1,0,4415.93497392224
32399600000000.0,16059,2,0,1,1,0,4371.977340321281
25315300000000.0,16059,2,0,1,1,0,3846.1261688939403
22314200000000.0,16059,2,0,1,1,0,3623.361470819241
20608900000000.0,16059,2,0,1,1,0,3496.78100378156
22868700000000.0,16059,2,0,1,1,0,3664.5207207883927
33732300000000.0,16059,2,0,1,1,0,4470.900572844073
37925100000000.0,16059,2,0,1,1,0,4782.122400203241
17287600000000.0,16059,2,0,1,1,0,3250.248601757136
26440700000000.0,16059,2,0,1,1,0,3929.6620028259213
26546200000000.0,16059,2,0,1,1,0,3937.4930233340283
20459400000000.0,16059,2,0,1,1,0,3485.6839652416356
29211900000000.0,16059,2,0,1,1,0,4135.361756684375
32658700000000.0,16059,2,0,1,1,0,4391.209732867733
41355800000000.0,16059,2,0,1,1,0,5036.775310697684
37788500000000.0,16059,2,0,1,1,0,4771.9828987681
32301000000000.0,16059,2,0,1,1,0,4364.658490822709
30310900000000.0,16059,2,0,1,1,0,4216.937979797265
28988700000000.0,16059,2,0,1,1,0,4118.794137941157
32491200000000.0,16059,2,0,1,1,0,4378.776596042065
28273300000000.0,16059,2,0,1,1,0,4065.6916538511095
23272800000000.0,16059,2,0,1,1,0,3694.5161273033327
26770200000000.0,16059,2,0,1,1,0,3954.12002422328
36350200000000.0,16059,2,0,1,1,0,4665.221222968947
28566800000000.0,16059,2,0,1,1,0,4087.4774786769813
31893500000000.0,16059,2,0,1,1,0,4334.410710187129
28073500000000.0,16059,2,0,1,1,0,4050.8609628793574
38198000000000.0,16059,2,0,1,1,0,4802.379134768763
27962400000000.0,16059,2,0,1,1,0,4042.6142673490194
33078000000000.0,16059,2,0,1,1,0,4422.3334001573
23980200000000.0,16059,2,0,1,1,0,3747.024789933049
26155200000000.0,16059,2,0,1,1,0,3908.4699994603798
21811700000000.0,16059,2,0,1,1,0,3586.062060342237
24638300000000.0,16059,2,0,1,1,0,3795.874027813479
37342200000000.0,16059,2,0,1,1,0,4738.855084049917
30915700000000.0,16059,2,0,1,1,0,4261.830882198245
36077100000000.0,16059,2,0,1,1,0,4644.949642866917
34589700000000.0,16059,2,0,1,1,0,4534.543387854986
36113100000000.0,16059,2,0,1,1,0,4647.621839438404
28873100000000.0,16059,2,0,1,1,0,4110.213417839383
24008900000000.0,16059,2,0,1,1,0,3749.1551244219845
22136000000000.0,16059,2,0,1,1,0,3610.134097790381
37552400000000.0,16059,2,0,1,1,0,4754.457742920099
42402500000000.0,16059,2,0,1,1,0,5114.469426013664
30726700000000.0,16059,2,0,1,1,0,4247.801850197939
27231700000000.0,16059,2,0,1,1,0,3988.3760997160903
38243500000000.0,16059,2,0,1,1,0,4805.756494324392
44133800000000.0,16059,2,0,1,1,0,5242.979812797419
32509500000000.0,16059,2,0,1,1,0,4380.13496263257
25694300000000.0,16059,2,0,1,1,0,3874.2584605770935
26972600000000.0,16059,2,0,1,1,0,3969.143707169639
35678400000000.0,16059,2,0,1,1,0,4615.3550658377
26591200000000.0,16059,2,0,1,1,0,3940.8332690483867
36844400000000.0,16059,2,0,1,1,0,4701.904543680857
32372100000000.0,16059,2,0,1,1,0,4369.936079051396
31040500000000.0,16059,2,0,1,1,0,4271.094496979399
19223200000000.0,16059,2,0,1,1,0,3393.923704084079
24709400000000.0,16059,2,0,1,1,0,3801.151616042166
22660500000000.0,16059,2,0,1,1,0,3649.0665172832937
21142800000000.0,16059,2,0,1,1,0,3536.4111634903607
28624700000000.0,16059,2,0,1,1,0,4091.7752614961228
35807200000000.0,16059,2,0,1,1,0,4624.915591349019
28826000000000.0,16059,2,0,1,1,0,4106.717293991687
19842900000000.0,16059,2,0,1,1,0,3439.922598954923
17842700000000.0,16059,2,0,1,1,0,3291.4523883358124
29659400000000.0,16059,2,0,1,1,0,4168.578644621607
37527000000000.0,16059,2,0,1,1,0,4752.5723597835495
28481800000000.0,16059,2,0,1,1,0,4081.168125660971
21851000000000.0,16059,2,0,1,1,0,3588.9792082661106
22897000000000.0,16059,2,0,1,1,0,3666.6213642043112
38247200000000.0,16059,2,0,1,1,0,4806.031136749795
31111200000000.0,16059,2,0,1,1,0,4276.342394135068
34072000000000.0,16059,2,0,1,1,0,4496.115716603354
26920000000000.0,16059,2,0,1,1,0,3965.2393310679668
36133000000000.0,16059,2,0,1,1,0,4649.098970320975
42788700000000.0,16059,2,0,1,1,0,5143.136157011115
28137000000000.0,16059,2,0,1,1,0,4055.574420720731
29667200000000.0,16059,2,0,1,1,0,4169.157620545429
17818300000000.0,16059,2,0,1,1,0,3289.6412328818046
35900600000000.0,16059,2,0,1,1,0,4631.848456898378
33849500000000.0,16059,2,0,1,1,0,4479.600057237914
28787400000000.0,16059,2,0,1,1,0,4103.852105445592
24298200000000.0,16059,2,0,1,1,0,3770.629192981183
25073100000000.0,16059,2,0,1,1,0,3828.1482241824374
17904100000000.0,16059,2,0,1,1,0,3296.009968043848
17081500000000.0,16059,2,0,1,1,0,3234.9502763853734
28803400000000.0,16059,2,0,1,1,0,4105.039748366254
32255600000000.0,16059,2,0,1,1,0,4361.288554035334
28552300000000.0,16059,2,0,1,1,0,4086.401177280133
26746900000000.0,16059,2,0,1,1,0,3952.3905192200673
29517000000000.0,16059,2,0,1,1,0,4158.008622627726
33780400000000.0,16059,2,0,1,1,0,4474.47092437431
42843300000000.0,16059,2,0,1,1,0,5147.18898847787
37142100000000.0,16059,2,0,1,1,0,4724.002124773403
30772100000000.0,16059,2,0,1,1,0,4251.171786985314
28454200000000.0,16059,2,0,1,1,0,4079.119441622831
27868100000000.0,16059,2,0,1,1,0,4035.6145968853743
30768700000000.0,16059,2,0,1,1,0,4250.919412864673
20867000000000.0,16059,2,0,1,1,0,3515.93916864547
31235100000000.0,16059,2,0,1,1,0,4285.539204001936
22322700000000.0,16059,2,0,1,1,0,3623.992406120842
18873700000000.0,16059,2,0,1,1,0,3367.981129035894
42594900000000.0,16059,2,0,1,1,0,5128.75083213461
22266300000000.0,16059,2,0,1,1,0,3619.805964825513
29060000000000.0,16059,2,0,1,1,0,4124.086571706352
23840900000000.0,16059,2,0,1,1,0,3736.684873755046
41688000000000.0,16059,2,0,1,1,0,5061.433746837904
41486900000000.0,16059,2,0,1,1,0,5046.506559878849
26256700000000.0,16059,2,0,1,1,0,3916.0041092383217
37432300000000.0,16059,2,0,1,1,0,4745.542998246889
33526900000000.0,16059,2,0,1,1,0,4455.65420685009
19371500000000.0,16059,2,0,1,1,0,3404.931669404954
41907900000000.0,16059,2,0,1,1,0,5077.7564142287365
31197400000000.0,16059,2,0,1,1,0,4282.740820370129
21376000000000.0,16059,2,0,1,1,0,3553.721059058992
24169600000000.0,16059,2,0,1,1,0,3761.0835130063715
36439200000000.0,16059,2,0,1,1,0,4671.827486715122
38705700000000.0,16059,2,0,1,1,0,4840.064529194981
34680500000000.0,16059,2,0,1,1,0,4541.283261429736
23489000000000.0,16059,2,0,1,1,0,3710.564152268762
41643000000000.0,16059,2,0,1,1,0,5058.093501123546
24274600000000.0,16059,2,0,1,1,0,3768.8774196732084
23209900000000.0,16059,2,0,1,1,0,3689.847206071485
34889300000000.0,16059,2,0,1,1,0,4556.782001544359
22416000000000.0,16059,2,0,1,1,0,3630.9178489019455
37848600000000.0,16059,2,0,1,1,0,4776.443982488832
40018300000000.0,16059,2,0,1,1,0,4937.495785298694
24599200000000.0,16059,2,0,1,1,0,3792.9717254261145
27543100000000.0,16059,2,0,1,1,0,4011.4906000594515
29019500000000.0,16059,2,0,1,1,0,4121.0803505634285
43529200000000.0,16059,2,0,1,1,0,5198.101755932948
23901400000000.0,16059,2,0,1,1,0,3741.1756485487945
40259100000000.0,16059,2,0,1,1,0,4955.369811254639
39305900000000.0,16059,2,0,1,1,0,4884.61598425627
19979500000000.0,16059,2,0,1,1,0,3450.062100390065
31936500000000.0,16059,2,0,1,1,0,4337.6025005364045
17049700000000.0,16059,2,0,1,1,0,3232.5898360805604
29428400000000.0,16059,2,0,1,1,0,4151.4320499545665
22801000000000.0,16059,2,0,1,1,0,3659.495506680347
19583800000000.0,16059,2,0,1,1,0,3420.690206408472
26036500000000.0,16059,2,0,1,1,0,3899.659173542727
20365000000000.0,16059,2,0,1,1,0,3478.6768720097366
25639400000000.0,16059,2,0,1,1,0,3870.1833608055763
25776800000000.0,16059,2,0,1,1,0,3880.382244386751
31622300000000.0,16059,2,0,1,1,0,4314.280162681928
26234800000000.0,16059,2,0,1,1,0,3914.378522990667
37799900000000.0,16059,2,0,1,1,0,4772.829094349071
29569100000000.0,16059,2,0,1,1,0,4161.875884888128
25152700000000.0,16059,2,0,1,1,0,3834.056747712725
24373900000000.0,16059,2,0,1,1,0,3776.2482285495594
18945900000000.0,16059,2,0,1,1,0,3373.3403677153756
27622700000000.0,16059,2,0,1,1,0,4017.3991235897392
30007500000000.0,16059,2,0,1,1,0,4194.417300914234
21356300000000.0,16059,2,0,1,1,0,3552.258773712929
19861400000000.0,16059,2,0,1,1,0,3441.2958110819372
36094400000000.0,16059,2,0,1,1,0,4646.233781774881
24242600000000.0,16059,2,0,1,1,0,3766.5021338318866
28843600000000.0,16059,2,0,1,1,0,4108.023701204414
28623800000000.0,16059,2,0,1,1,0,4091.708456581836
29790800000000.0,16059,2,0,1,1,0,4178.332162107535
21294000000000.0,16059,2,0,1,1,0,3547.6343890906055
40143600000000.0,16059,2,0,1,1,0,4946.796513921118
38830100000000.0,16059,2,0,1,1,0,4849.298452903119
30049600000000.0,16059,2,0,1,1,0,4197.542286349223
17557300000000.0,16059,2,0,1,1,0,3270.267807738525
32550200000000.0,16059,2,0,1,1,0,4383.156029312001
22157200000000.0,16059,2,0,1,1,0,3611.7077246602566
33088800000000.0,16059,2,0,1,1,0,4423.135059128746
44023900000000.0,16059,2,0,1,1,0,5234.82219048613
36110900000000.0,16059,2,0,1,1,0,4647.458538536813
41029900000000.0,16059,2,0,1,1,0,5012.584508957474
40066700000000.0,16059,2,0,1,1,0,4941.0884051336925
42347600000000.0,16059,2,0,1,1,0,5110.394326242147
23552300000000.0,16059,2,0,1,1,0,3715.2627645736266
41394900000000.0,16059,2,0,1,1,0,5039.677613085049
20305800000000.0,16059,2,0,1,1,0,3474.2825932032915
28219400000000.0,16059,2,0,1,1,0,4061.690781762133
31877500000000.0,16059,2,0,1,1,0,4333.223067266468
34808900000000.0,16059,2,0,1,1,0,4550.814095868039
23471100000000.0,16059,2,0,1,1,0,3709.2354767512725
26791200000000.0,16059,2,0,1,1,0,3955.678805556647
28069800000000.0,16059,2,0,1,1,0,4050.5863204539546
26054700000000.0,16059,2,0,1,1,0,3901.0101173649787
24156500000000.0,16059,2,0,1,1,0,3760.1111303650805
14718300000000.0,16059,2,0,1,1,0,3059.5354170037704
17492100000000.0,16059,2,0,1,1,0,3265.428162836832
29233800000000.0,16059,2,0,1,1,0,4136.98734293203
28598300000000.0,16059,2,0,1,1,0,4089.815650677033
28995000000000.0,16059,2,0,1,1,0,4119.261772341167
31636400000000.0,16059,2,0,1,1,0,4315.3267730057605
21509600000000.0,16059,2,0,1,1,0,3563.63787744651
42216800000000.0,16059,2,0,1,1,0,5100.685345365745
19691800000000.0,16059,2,0,1,1,0,3428.7067961229322
28642600000000.0,16059,2,0,1,1,0,4093.1039370136123
27416500000000.0,16059,2,0,1,1,0,4002.0933754497228
23889300000000.0,16059,2,0,1,1,0,3740.2774935900447
31490100000000.0,16059,2,0,1,1,0,4304.467263049968
26079100000000.0,16059,2,0,1,1,0,3902.8212728189865
39880400000000.0,16059,2,0,1,1,0,4927.259787876248
27837700000000.0,16059,2,0,1,1,0,4033.3580753361193
40260800000000.0,16059,2,0,1,1,0,4955.495998314959
37840800000000.0,16059,2,0,1,1,0,4775.86500656501
37105400000000.0,16059,2,0,1,1,0,4721.277968824137
32465600000000.0,16059,2,0,1,1,0,4376.876367369007
26894900000000.0,16059,2,0,1,1,0,3963.37621623618
20381800000000.0,16059,2,0,1,1,0,3479.9238970764304
27413100000000.0,16059,2,0,1,1,0,4001.8410013290822
31688200000000.0,16059,2,0,1,1,0,4319.1717669614
21973800000000.0,16059,2,0,1,1,0,3598.094367682182
32614400000000.0,16059,2,0,1,1,0,4387.9214465311525
25043100000000.0,16059,2,0,1,1,0,3825.921393706198
35235800000000.0,16059,2,0,1,1,0,4582.50189354492
34099800000000.0,16059,2,0,1,1,0,4498.179246178001
23062300000000.0,16059,2,0,1,1,0,3678.891200128389
39260300000000.0,16059,2,0,1,1,0,4881.231201932387
35101800000000.0,16059,2,0,1,1,0,4572.555384084386
35707800000000.0,16059,2,0,1,1,0,4617.5373597044145
28404200000000.0,16059,2,0,1,1,0,4075.408057495766
28682800000000.0,16059,2,0,1,1,0,4096.087889851773
19647800000000.0,16059,2,0,1,1,0,3425.440778091115
28116900000000.0,16059,2,0,1,1,0,4054.08244430165
35587400000000.0,16059,2,0,1,1,0,4608.600346726442
43471800000000.0,16059,2,0,1,1,0,5193.841086955078
31300400000000.0,16059,2,0,1,1,0,4290.386271671883
35082800000000.0,16059,2,0,1,1,0,4571.145058116101
27672900000000.0,16059,2,0,1,1,0,4021.125353253313
31597300000000.0,16059,2,0,1,1,0,4312.424470618395
41212400000000.0,16059,2,0,1,1,0,5026.131061021261
23808100000000.0,16059,2,0,1,1,0,3734.250205767691
30844200000000.0,16059,2,0,1,1,0,4256.523602896541
25828800000000.0,16059,2,0,1,1,0,3884.2420838788985
33788900000000.0,16059,2,0,1,1,0,4475.101859675911
33068700000000.0,16059,2,0,1,1,0,4421.6430827096665
21421700000000.0,16059,2,0,1,1,0,3557.1132641511294
34318400000000.0,16059,2,0,1,1,0,4514.40541758153
18240800000000.0,16059,2,0,1,1,0,3321.0024287555043
41523200000000.0,16059,2,0,1,1,0,5049.201024755098
33119600000000.0,16059,2,0,1,1,0,4425.421271751018
30150100000000.0,16059,2,0,1,1,0,4205.002168444624
34405800000000.0,16059,2,0,1,1,0,4520.89291703564
36777500000000.0,16059,2,0,1,1,0,4696.938711718844
40111000000000.0,16059,2,0,1,1,0,4944.376691470272
34959100000000.0,16059,2,0,1,1,0,4561.963093785742
35192700000000.0,16059,2,0,1,1,0,4579.30268042739
23971500000000.0,16059,2,0,1,1,0,3746.3790090949396
25008600000000.0,16059,2,0,1,1,0,3823.360538658523
